img_name,visibility,exposure
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425007600_00673_jpg.rf.9829fb414e6d963f8995480d2ab499b5.jpg,0.1803498823890158,0.055
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425006600_00376_jpg.rf.72cd03df7d5dbe716a362ba631a7be7a.jpg,0.4932656595936785,0.09900146484375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425005700_00377_jpg.rf.ad0227dd72c803e70f00c59f54aedf0a.jpg,0.2790543451442155,0.1163916015625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_4404580600_00513_jpg.rf.13a229dfa7704d8aca630e341f2eee89.jpg,0.1836712337258778,0.101513671875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_3436814000_00009_jpg.rf.def8ad57e2e2e27a4cc7872751aa9b60.jpg,0.1283852645691482,0.00320068359375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_SIS001540_00771_jpg.rf.c05779ebea02d856e4cd5a0abb7c888d.jpg,0.1265718100839486,0.140439453125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_425392300_00834_jpg.rf.0b128393fbd7d86c43aac9827542b5a8.jpg,0.6880510992275698,0.0971484375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_425622700_00002_jpg.rf.32ac3443018ededf38865b2563278ed9.jpg,0.6200694797562007,0.22983154296875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_425502300_01397_jpg.rf.a60eabd84ddcc5a78530397551fb1962.jpg,0.4521281004379874,0.15025634765625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_04_425380400_00732_jpg.rf.2724305c2310ce939118e9722a75a6a9.jpg,0.5326403487319994,0.21302734375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_425639900_00613_jpg.rf.447c5c60c1227cd51220d96abf9cf5dc.jpg,0.3697332697211438,0.07609619140625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_425391800_00255_jpg.rf.97a06641064fcb5c4dfd11719bd13b31.jpg,0.3501114081996434,0.07791748046875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_4406645900_00559_jpg.rf.03067aded65780c0d73f5e141c82a6d5.jpg,0.194084625528124,0.2296826171875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_04_425501800_00017_jpg.rf.812d82b38c0ed09113d87b40c7a5f262.jpg,0.2429448458710834,0.15653564453125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_435974600_00213_jpg.rf.0a01558b2ae421b20d1e9dc2d2a9ec13.jpg,0.5270675240931942,0.19563232421875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425005700_00490_jpg.rf.427c92061ff932c557f54e00eba8331c.jpg,0.4136836141581314,0.07786865234375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425008000_00037_jpg.rf.19c58306deeb9c7995251dd4a6fad689.jpg,0.3476351275042984,0.0673046875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_4406743300_00094_jpg.rf.4de6f9fd4829253babeab689f1c2cd87.jpg,0.1068443423968295,0.13338134765625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_425390700_00020_jpg.rf.f94b71ea26f422f480424cb40c4a4c22.jpg,0.4601870380803834,0.3689111328125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_3436814000_00009_jpg.rf.3792cfc19eff0bddbb07888c1d7c4003.jpg,0.0391882457215223,0.0028662109375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_425502300_01402_jpg.rf.89482ff308039ff5c49e702b1dee3065.jpg,0.4414786585712886,0.14391845703125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_04_4402831800_01217_jpg.rf.3885a1149dce7ce8db0314a6cd9dc83d.jpg,0.0212457067847716,0.087939453125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_425501800_01220_jpg.rf.113f0d789ceb8e5b634869258e492361.jpg,0.8499255628177197,0.2179052734375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425383400_01036_jpg.rf.cf5334663cc46ce2c0d79d4dc8621f07.jpg,0.3601921915850388,0.059931640625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425008000_00002_jpg.rf.cf4a202b39d361e12b0956129f08c2c7.jpg,0.4611673407171602,0.087763671875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_3436788500_00879_jpg.rf.d82d1a030f2f2645b5fa35b6bb4f9b84.jpg,0.0462867160270264,0.0796923828125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_4406645900_00850_jpg.rf.83dfa6cef754c57bafb93c18990008a1.jpg,0.2812954567727619,0.2420068359375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_425507200_01513_jpg.rf.2f96a24a72e35071d0aa3f756150b84c.jpg,0.5735075210307409,0.13604248046875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_425237000_00670_jpg.rf.dda82ee1b4bf2438519eb8bc5c19c7ac.jpg,0.2963241114744867,0.3065283203125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_425382400_00001_jpg.rf.1e40bf6e954bf658573f06a23293faed.jpg,0.0869369385765584,0.0711572265625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_3436813700_00335_jpg.rf.a7bc0aa20aa1d0ecb40a94bec8d799f1.jpg,0.029781745642338,0.13170654296875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_04_436165600_00004_jpg.rf.fc44fddcc1d6d22c1c7f5f445ab038d8.jpg,0.3858642517339961,0.04830078125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_04_425637500_00653_jpg.rf.36196537eded48062974df2ad0f82dff.jpg,0.452027751242554,0.12593994140625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_4402724500_01245_jpg.rf.f8462455a8fc8a32606dcdf2c415a0df.jpg,0.0261060582198073,0.00474609375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_4402842500_01044_jpg.rf.0559520a625f7cbc8e8b1ca1d8cdd585.jpg,0.0257475649205622,0.0144970703125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_425613500_00001_jpg.rf.23fe4ca91985d975edc64398a61d1d44.jpg,0.712762650960715,0.30734130859375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_4406772100_00243_jpg.rf.047681178919abd84bd1f26a71cfd387.jpg,0.2636477394375177,0.0434814453125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_4406645900_00740_jpg.rf.3613bbd33e41972500a658f63397f575.jpg,0.3101881694592237,0.2127880859375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_3403333800_00715_jpg.rf.9fb79c365a632d00f8a9f2e8442920e3.jpg,0.0705463425669988,0.1394482421875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_4403744200_01175_jpg.rf.0e6bf1d95865a297c900faf9bdf3dd25.jpg,0.1414520769135148,0.03890625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_425508200_00359_jpg.rf.18297ae2807fcb5b2903ab09fd509949.jpg,0.0236629748390583,0.02679931640625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_4405168700_00711_jpg.rf.44485f2119830d890be4178ead6eb577.jpg,0.3939748528574799,0.03982177734375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425609500_00001_jpg.rf.c139c9b2bbdc6c75c237db5429e5600f.jpg,0.1077373274634349,0.08669189453125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_3403334300_00853_jpg.rf.2b73635a7c025e596fbcaed164bc844b.jpg,0.0185731922437913,0.07744873046875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_4406743300_00475_jpg.rf.cbb17b1613752d938c0b919880db6c74.jpg,0.3846208625335688,0.07931640625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_3436813700_00321_jpg.rf.a2aa41eb9c661d396034776837f8af21.jpg,0.0722525357443946,0.06610595703125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_05_4406743300_00507_jpg.rf.edd6ef5091389130dea46c1bbcedacfa.jpg,0.3171194897845881,0.0478662109375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_3402616900_00001_jpg.rf.8a88102c40f5ec42f76d0cee1e2fae7d.jpg,0.4303510130378895,0.1490576171875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_435974600_00220_jpg.rf.300a6f692db45696d09a026b40f4070e.jpg,0.6345506938683632,0.0920703125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425005700_00201_jpg.rf.d09b4219e5333345ca9d5415045133fc.jpg,0.529599982095977,0.15691162109375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_3436814000_00011_jpg.rf.fa7a9baa1c7b041f0189ed06fe7c138b.jpg,0.1392330595665343,0.00123291015625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_3403404000_00928_jpg.rf.df8508e1bd685000c95a0a08c66c0b97.jpg,0.1537941934073347,0.171513671875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_05_425614700_00001_jpg.rf.db79a5131c5eed770ca9226f083b3b08.jpg,0.1566477525570447,0.00746826171875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_3402618000_00002_jpg.rf.d6609cfde33420b8cf3f5857f50d8e2c.jpg,0.0793343059600532,0.15998291015625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_425243200_00533_jpg.rf.c14db537449ebf25be4de62e902cd617.jpg,0.0873079406227338,0.16066650390625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_4402623300_00034_jpg.rf.34551b07ffc059cb3bc752ee6cbed63b.jpg,0.7184760452075576,0.18823486328125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_425508600_00684_jpg.rf.6efdd89c6075379e75f1f9f8445896b4.jpg,0.5330631658057238,0.10588623046875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_424714400_00001_jpg.rf.8953ff6428eff377894ae67df57336bf.jpg,0.3396818905537744,0.107294921875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_436184600_00774_jpg.rf.d27e16845de256caa0a62c89b290d922.jpg,0.3744530123767817,0.0673779296875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_425503600_00053_jpg.rf.4e0005d89ff1d2fa788311d13a51abb9.jpg,0.3677018306385566,0.11556396484375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_4406743300_00052_jpg.rf.4c3b6c954c4d0ccf25f4d188cbbfc0a9.jpg,0.3295694432020727,0.11719970703125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_3402617700_00653_jpg.rf.1ef43702aa0df6d62596b17eda5e42c7.jpg,0.3243432342508495,0.5587109375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_3402617800_00047_jpg.rf.0c90a1386795442822afbd2cb6a841ce.jpg,0.0778657360859258,0.05019775390625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_436153600_00681_jpg.rf.09d712baef2da3a60301a30633d4af09.jpg,0.2563278872569064,0.02853271484375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425005700_00555_jpg.rf.e1a20fb84e9af76157c2685f2d822bfe.jpg,0.4124170773496234,0.1114208984375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_424992500_00525_jpg.rf.fb66d73109444570f4689d23c788fefa.jpg,0.4258175599804327,0.29936767578125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425392100_00662_jpg.rf.d0c1dddee827171d5750f200f08e5974.jpg,0.6612230094387465,0.1126806640625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_4406645900_00894_jpg.rf.02587c13be3bc67641ff87d1eb5064fa.jpg,0.3254633312263344,0.22243408203125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_04_4406645900_00678_jpg.rf.eab2402da33d0122e4f3fee31afe6758.jpg,0.307287796134877,0.055439453125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_SIS001533_00036_jpg.rf.5058fdd17f4e2cf7c4ab8e5eafa02603.jpg,0.341863210427936,0.00571044921875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_425644200_00680_jpg.rf.54c4d1780f76c69d459aaf11e72b6650.jpg,0.3811279621408306,0.312119140625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_425503800_00052_jpg.rf.f3dd6fbb17863c108c3447422f572507.jpg,0.2002661583509541,0.0770458984375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_425100400_00088_jpg.rf.89157cf4860bf5924950996b646f1cba.jpg,0.7295410169665614,0.14912109375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_425390900_00111_jpg.rf.a675c597d559b8d66ab4abce3c4e5277.jpg,0.7217916247695659,0.29784423828125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_436152900_00547_jpg.rf.4318185adf6ae9ebf38c5e2787cfe3e9.jpg,0.2699988147489246,0.06173828125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_3436814000_00007_jpg.rf.86db99613a244e14390a572474d89841.jpg,0.1685664613490066,0.001025390625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_4402842500_01043_jpg.rf.69416faaef5d57c368649059aab2fce5.jpg,0.3460866447097206,0.04650146484375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_425505000_00018_jpg.rf.583902c8b3cd56b263fc585c7193c1a5.jpg,0.0731495942778201,0.18554931640625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_3436813700_00307_jpg.rf.c085fb0f135c1174012545973d20af4f.jpg,0.0898134868562155,0.07257080078125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_425508700_00363_jpg.rf.721347e3b79f519725ee5289bbf97edc.jpg,0.1933718584376804,0.1390087890625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_03_424992500_00674_jpg.rf.807c0c6e51ea5e5652b1e35d60435eca.jpg,0.029890995959221,0.3566064453125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_425502200_00054_jpg.rf.2d48915a28535457ee003a4ce62eafef.jpg,0.3026768409414814,0.1229638671875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425005700_00453_jpg.rf.9761dca07cdf96d3fbd0f7d0d4aad403.jpg,0.1829992750464698,0.108837890625
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_4406743300_00041_jpg.rf.85756c07963f7f34a4480e677c22dfc6.jpg,0.1109844648154365,0.1630615234375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_02_436153600_00692_jpg.rf.fed8577bb99a3f296c643ebeec56ae60.jpg,0.178944574378002,0.03371826171875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_01_425005700_00327_jpg.rf.a264bc3855c5d4fd318926bb51c19dab.jpg,0.1642672577737978,0.13005859375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_07_4406645900_00566_jpg.rf.55077a65cd5b330d408134556d4aeefa.jpg,0.2170785002626434,0.231455078125
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_06_4404374100_01350_jpg.rf.9e1d1e5513003caa4ff960ea2dd68212.jpg,0.244106020584375,0.01114013671875
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_08_4406743300_00461_jpg.rf.519f67b1b46527e288ec71230a5945c7.jpg,0.3820267760316937,0.05507568359375
/Data4/student_zhihan_data/data/GC10-DET_brightness_50/test/images/img_04_425503200_00019_jpg.rf.9e775acc68e9543232b7c84238746d12.jpg,0.7368462482613289,0.151064453125
