dataset,img_name,objectness_uncertainty,objectness_entropy,weighted_variance_sum,weighted_entropy
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_4404893900_00568_jpg.rf.791dce27a30eb631f2acb54d52681b5c.jpg,0.0011372854,0.0049118611810577886,0.27528155160446965
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_4406562900_00002_jpg.rf.bda7ab14f0be7131f2b4d3a02af2c1df.jpg,0.006339287,0.00027572155230332117,0.14416079739471743
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425005700_00406_jpg.rf.3d18020876f46e3b235c9c2b79c7c0a6.jpg,0.003028963,0.00013971700026537635,0.08993363068671176
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_4406645900_00001_jpg.rf.fef25d6e5e72505390955126bb6c5844.jpg,0.0073708864,5.188460747351162e-05,0.0932156241639352
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_424992300_00206_jpg.rf.db57f94ddc87cd8c8d31d86134bfe8b5.jpg,0.011115033,0.00012441539942415148,0.08792851522392782
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_SIS001540_00786_jpg.rf.9639d974e6cd04fcfbe0ca3a847c2c23.jpg,0.007615787,0.00013769682361146465,0.11541216772378877
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_425644600_00006_jpg.rf.feb60eafb5ebdef584a26d874345da58.jpg,0.0043848795,1.488716039052394e-06,0.12024299196402233
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_424992300_00514_jpg.rf.b1eee4d04fd6d8ce8f6ad7cac1a91c98.jpg,0.010962392,3.5719029495005974e-05,0.08918521509588906
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425008500_00104_jpg.rf.32e3c393304c5bd5dd58d6f5c54b11b2.jpg,0.013675477,0.00016371742707074462,0.06596959129210407
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_424714400_00009_jpg.rf.b093d048d4dd9a68725899c42f343812.jpg,0.0010337287,0.00022916599882813807,0.09840720954457179
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_3403396800_01005_jpg.rf.089e7bcff1fe4ca0a5efcbb8ba1d31a3.jpg,0.0058040107,4.268560676745636e-06,0.24175564387770787
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425614600_00001_jpg.rf.d08146824f2f274a835da26023733959.jpg,0.0012829243,1.1129808596632706e-05,0.10681594935059549
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_436164300_01201_jpg.rf.85573a21edbf1fa649474a2d02b1f985.jpg,0.0013556831,6.497095705829969e-05,0.09913762998739034
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_3436813700_00329_jpg.rf.6b0f3214e509051d3f663785b72f9977.jpg,0.012443251,0.00047107663103025004,0.2177044941932342
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_436165200_00707_jpg.rf.c381097c20f217474d6a7055b68e42b5.jpg,0.0070991665,1.6717984677896424e-05,0.09507512745396998
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_436164700_01556_jpg.rf.f334be6da007856c550eea2733e6ddfb.jpg,0.0025901436,0.0015047215269338007,0.09029768577643804
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_4406645900_00618_jpg.rf.4728af3455c5277eb1fddbd3836acad8.jpg,0.005536529,8.371196124290492e-06,0.18616989254951477
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425243300_00542_jpg.rf.14bf99bd3ac913df040788581e0c88dc.jpg,0.0018598101,0.0007363843062733024,0.261019898721805
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_4406645900_00539_jpg.rf.5326b38415f2224b33d1177da2f08acc.jpg,0.015455671,0.0,0.09317535400390624
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_3403391400_01266_jpg.rf.80af5beb629c06713ab61361167a5fb1.jpg,0.0049715335,8.81843913897266e-05,0.09711713183493842
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_05_4406645900_00121_jpg.rf.1436f27643598a147db9887106c187f6.jpg,0.0003550872,0.0,0.11454099059104922
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_4406645900_00492_jpg.rf.e7263b2fc93e67e0e539b5c351794ac4.jpg,0.0021631005,0.0083608917299595,0.29401355423033243
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_425508200_00364_jpg.rf.b7359501e11684697ea0179ee2d73c6a.jpg,0.013221656,0.011215479061190435,0.24012624768709592
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_425505000_00050_jpg.rf.8dd309fffb6d54f06ca08a323ff8d674.jpg,0.007227074,0.00022432849123704904,0.22744506910742535
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_436153300_01008_jpg.rf.f63e360cafbe1d3c24a7003bf62e611c.jpg,0.00697354,1.263190471133383e-05,0.09481460190555835
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425241400_00039_jpg.rf.b8d9feafc1b8dd39b237b1fbe2f64c01.jpg,0.009057336,5.0718126260059683e-05,0.09798597886076658
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_425391700_00189_jpg.rf.1a13221d07f68c02a79b1ad4271531b6.jpg,0.004610974,4.234540876090299e-05,0.0963575295150817
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_425614600_00421_jpg.rf.2515be4bc918194d52817f85a91b1d76.jpg,0.005964138,0.00027119789975083486,0.0864487802115211
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_425502300_01407_jpg.rf.373e002d051b7dffab2253e6395233ff.jpg,0.00878257,0.0003709565088426413,0.08557138919769557
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_04_425622400_00001_jpg.rf.1569615634dbd1da5eb39c062886d1b1.jpg,0.0063687935,2.258145930129883e-05,0.08762011920790394
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_425503500_00017_jpg.rf.0e8d663c52ed2c69d593baf76af5b85a.jpg,0.0038690008,5.3248451217352614e-05,0.10523107233391439
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_4402719500_00001_jpg.rf.22f073984ae35b05d1552fc55e648838.jpg,0.0030491527,0.0026562154653220205,0.09907261506716411
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_425613800_00026_jpg.rf.9431cf66cf71bdcc8d00f4aa1397fc09.jpg,0.0005615902,8.346961205504637e-05,0.1048520281693292
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_425640100_00874_jpg.rf.60e0b0bf22233173d446c821485769f3.jpg,0.014492972,4.006284546484423e-05,0.07066192090583008
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425007600_00673_jpg.rf.9829fb414e6d963f8995480d2ab499b5.jpg,0.00895739,0.00035649875751965336,0.23971509648489403
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425006600_00376_jpg.rf.72cd03df7d5dbe716a362ba631a7be7a.jpg,0.0126547245,2.942416323979782e-05,0.07224491626641286
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425005700_00377_jpg.rf.ad0227dd72c803e70f00c59f54aedf0a.jpg,0.0031210086,0.0001563926682171123,0.0903369236322319
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_4404580600_00513_jpg.rf.13a229dfa7704d8aca630e341f2eee89.jpg,0.0010372844,0.00016329876684721966,0.2416526960829894
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_3436814000_00009_jpg.rf.def8ad57e2e2e27a4cc7872751aa9b60.jpg,0.0019803746,0.0023676448441635966,0.11767235907824253
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_SIS001540_00771_jpg.rf.c05779ebea02d856e4cd5a0abb7c888d.jpg,0.010218545,0.0001445121666505771,0.11580408943961729
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_425622700_00002_jpg.rf.32ac3443018ededf38865b2563278ed9.jpg,0.0075196717,5.4309459909714416e-05,0.12327384844933238
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_425502300_01397_jpg.rf.a60eabd84ddcc5a78530397551fb1962.jpg,0.0050156256,1.1170644530404276e-05,0.24991520710439288
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_04_425380400_00732_jpg.rf.2724305c2310ce939118e9722a75a6a9.jpg,0.002817328,0.0012812024467052652,0.2996141254901886
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_4406645900_00559_jpg.rf.03067aded65780c0d73f5e141c82a6d5.jpg,0.0021665627,9.579995539610309e-05,0.16373492252095906
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_04_425501800_00017_jpg.rf.812d82b38c0ed09113d87b40c7a5f262.jpg,0.008693719,3.809126134346022e-05,0.08962026137285507
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_435974600_00213_jpg.rf.0a01558b2ae421b20d1e9dc2d2a9ec13.jpg,0.008398557,5.7739117440175115e-05,0.26607377245269376
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425005700_00490_jpg.rf.427c92061ff932c557f54e00eba8331c.jpg,0.0029055232,0.0002391623569223303,0.09225234040066635
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425008000_00037_jpg.rf.19c58306deeb9c7995251dd4a6fad689.jpg,0.007762238,0.00021982663556386887,0.09990887518897237
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_4406743300_00094_jpg.rf.4de6f9fd4829253babeab689f1c2cd87.jpg,0.00025236874,9.442826033989604e-06,0.09724322001139324
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_3436814000_00009_jpg.rf.3792cfc19eff0bddbb07888c1d7c4003.jpg,0.0014769554,0.004847456981678988,0.2474463721436839
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_425502300_01402_jpg.rf.89482ff308039ff5c49e702b1dee3065.jpg,0.008629163,3.075465676944153e-05,0.08707961618500228
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_04_4402831800_01217_jpg.rf.3885a1149dce7ce8db0314a6cd9dc83d.jpg,0.0050890674,0.0002248554946636114,0.09101548979456225
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425383400_01036_jpg.rf.cf5334663cc46ce2c0d79d4dc8621f07.jpg,0.015450923,3.6640170932855654e-05,0.07002703274791408
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425008000_00002_jpg.rf.cf4a202b39d361e12b0956129f08c2c7.jpg,0.007852274,7.682226206915275e-05,0.09559096811115673
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_3436788500_00879_jpg.rf.d82d1a030f2f2645b5fa35b6bb4f9b84.jpg,0.012239717,0.00010497241659096479,0.09578491483953401
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_4406645900_00850_jpg.rf.83dfa6cef754c57bafb93c18990008a1.jpg,0.00072077196,5.56018823055748e-05,0.25372735993005335
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_425237000_00670_jpg.rf.dda82ee1b4bf2438519eb8bc5c19c7ac.jpg,0.009366714,0.00012144434583119402,0.1145562936067581
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_425382400_00001_jpg.rf.1e40bf6e954bf658573f06a23293faed.jpg,0.014689848,4.36412436343531e-05,0.07405835443014541
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_3436813700_00335_jpg.rf.a7bc0aa20aa1d0ecb40a94bec8d799f1.jpg,0.013327308,0.00017992890322673471,0.09250785833326679
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_04_436165600_00004_jpg.rf.fc44fddcc1d6d22c1c7f5f445ab038d8.jpg,0.0016976539,0.0005485099865067101,0.2432101978497072
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_04_425637500_00653_jpg.rf.36196537eded48062974df2ad0f82dff.jpg,0.013518929,0.00016888023715710105,0.08334254421914558
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_4402724500_01245_jpg.rf.f8462455a8fc8a32606dcdf2c415a0df.jpg,0.0044146413,0.0004984081905000983,0.3664021328106005
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_4402842500_01044_jpg.rf.0559520a625f7cbc8e8b1ca1d8cdd585.jpg,0.013064156,0.001626298769251845,0.07887435740916308
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_425613500_00001_jpg.rf.23fe4ca91985d975edc64398a61d1d44.jpg,0.005620032,2.4678832620032045e-06,0.1073858719255883
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_4406772100_00243_jpg.rf.047681178919abd84bd1f26a71cfd387.jpg,0.007686892,2.716849705213082e-05,0.25327326313179205
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_4406645900_00740_jpg.rf.3613bbd33e41972500a658f63397f575.jpg,0.001995553,1.2126183395366753e-05,0.08541006967425348
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_3403333800_00715_jpg.rf.9fb79c365a632d00f8a9f2e8442920e3.jpg,0.0070563615,0.005379786751120944,0.23568910420578587
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_4403744200_01175_jpg.rf.0e6bf1d95865a297c900faf9bdf3dd25.jpg,0.006007402,0.0006190284298605144,0.23682662394518655
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_425508200_00359_jpg.rf.18297ae2807fcb5b2903ab09fd509949.jpg,0.016944313,4.17225948694977e-05,0.08928414350748064
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_4405168700_00711_jpg.rf.44485f2119830d890be4178ead6eb577.jpg,0.0034987803,9.224236250898244e-05,0.10863093980728682
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425609500_00001_jpg.rf.c139c9b2bbdc6c75c237db5429e5600f.jpg,0.0037896524,8.012529288793997e-05,0.11981199488670904
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_3403334300_00853_jpg.rf.2b73635a7c025e596fbcaed164bc844b.jpg,0.00242003,0.0001372524402988733,0.1082656166056792
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_4406743300_00475_jpg.rf.cbb17b1613752d938c0b919880db6c74.jpg,0.0018390875,0.00014324287014695134,0.09805031157036623
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_3436813700_00321_jpg.rf.a2aa41eb9c661d396034776837f8af21.jpg,0.007473207,0.0004032134327317288,0.19480175616443884
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_3402616900_00001_jpg.rf.8a88102c40f5ec42f76d0cee1e2fae7d.jpg,0.0018861319,1.4240675186370083e-05,0.10041308817864192
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_435974600_00220_jpg.rf.300a6f692db45696d09a026b40f4070e.jpg,0.013888173,3.1718125011931535e-05,0.08339647800632535
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425005700_00201_jpg.rf.d09b4219e5333345ca9d5415045133fc.jpg,0.0028349913,0.00017982280990459966,0.09159091244405165
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_3436814000_00011_jpg.rf.fa7a9baa1c7b041f0189ed06fe7c138b.jpg,0.0015573935,0.0006467368154123654,0.09936355224823584
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_3403404000_00928_jpg.rf.df8508e1bd685000c95a0a08c66c0b97.jpg,0.0010316882,2.6960937419876325e-05,0.10416315276566004
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_05_425614700_00001_jpg.rf.db79a5131c5eed770ca9226f083b3b08.jpg,0.019965483,0.00033379554732449786,0.19477511262220054
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_3402618000_00002_jpg.rf.d6609cfde33420b8cf3f5857f50d8e2c.jpg,0.0043549486,0.002318728718080365,0.11344181372629705
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_425243200_00533_jpg.rf.c14db537449ebf25be4de62e902cd617.jpg,0.00063093536,0.0002331877054670118,0.10131423321035174
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_425508600_00684_jpg.rf.6efdd89c6075379e75f1f9f8445896b4.jpg,0.008489453,0.00017190942035608255,0.10478809194889106
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_424714400_00001_jpg.rf.8953ff6428eff377894ae67df57336bf.jpg,0.006051726,0.00024722642016920707,0.1345077613026444
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_436184600_00774_jpg.rf.d27e16845de256caa0a62c89b290d922.jpg,0.0008349442,0.0031049369618995114,0.24439398782408756
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_425503600_00053_jpg.rf.4e0005d89ff1d2fa788311d13a51abb9.jpg,0.01564866,4.258210377426683e-05,0.0686263200652699
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_4406743300_00052_jpg.rf.4c3b6c954c4d0ccf25f4d188cbbfc0a9.jpg,0.00081342825,8.586708876416531e-05,0.0983289275566737
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_3402617700_00653_jpg.rf.1ef43702aa0df6d62596b17eda5e42c7.jpg,0.0035576788,4.066002289207922e-05,0.1800720064028384
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_3402617800_00047_jpg.rf.0c90a1386795442822afbd2cb6a841ce.jpg,0.005249392,6.765703096789366e-05,0.1221488046486641
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_436153600_00681_jpg.rf.09d712baef2da3a60301a30633d4af09.jpg,0.00097243045,0.0005371126826503314,0.25253099438391235
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425005700_00555_jpg.rf.e1a20fb84e9af76157c2685f2d822bfe.jpg,0.002193845,0.00025370187475300837,0.23601953712669577
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_424992500_00525_jpg.rf.fb66d73109444570f4689d23c788fefa.jpg,9.197054e-05,0.00018295832599690698,0.2515060640871525
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425392100_00662_jpg.rf.d0c1dddee827171d5750f200f08e5974.jpg,0.00922648,1.9063690001906455e-05,0.11711373795155128
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_04_4406645900_00678_jpg.rf.eab2402da33d0122e4f3fee31afe6758.jpg,0.0006759801,7.616621377337651e-05,0.2523352627952894
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_SIS001533_00036_jpg.rf.5058fdd17f4e2cf7c4ab8e5eafa02603.jpg,0.0004961422,8.646016958380187e-06,0.09669442653656006
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_425644200_00680_jpg.rf.54c4d1780f76c69d459aaf11e72b6650.jpg,0.0049701873,3.1568730104186667e-06,0.15908394213857735
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_425503800_00052_jpg.rf.f3dd6fbb17863c108c3447422f572507.jpg,0.0057409815,5.261166792038655e-05,0.09707871826970976
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_425100400_00088_jpg.rf.89157cf4860bf5924950996b646f1cba.jpg,0.0027086867,1.2171669401352013e-05,0.2831234141754416
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_425390900_00111_jpg.rf.a675c597d559b8d66ab4abce3c4e5277.jpg,0.0023550417,0.0006890781756493545,0.25094589827691804
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_436152900_00547_jpg.rf.4318185adf6ae9ebf38c5e2787cfe3e9.jpg,0.0007527955,5.5841047422430535e-05,0.10022684693336487
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_3436814000_00007_jpg.rf.86db99613a244e14390a572474d89841.jpg,0.0017158777,0.0012038154522542755,0.09689941351137772
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_4402842500_01043_jpg.rf.69416faaef5d57c368649059aab2fce5.jpg,0.006013489,0.015574455354495014,0.27219659200026874
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_425505000_00018_jpg.rf.583902c8b3cd56b263fc585c7193c1a5.jpg,0.0070628393,1.711671202229268e-05,0.09482297252153182
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_3436813700_00307_jpg.rf.c085fb0f135c1174012545973d20af4f.jpg,0.0138006965,0.00013996371452739857,0.06180490453629181
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_424992500_00674_jpg.rf.807c0c6e51ea5e5652b1e35d60435eca.jpg,0.0034858868,8.68012178421674e-05,0.11149673513003759
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_425502200_00054_jpg.rf.2d48915a28535457ee003a4ce62eafef.jpg,0.014769373,5.3202737083009946e-05,0.07497024210105793
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425005700_00453_jpg.rf.9761dca07cdf96d3fbd0f7d0d4aad403.jpg,0.0016237106,0.00029908230465826167,0.09827568790978856
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_436153600_00692_jpg.rf.fed8577bb99a3f296c643ebeec56ae60.jpg,0.0007041774,0.00019970469376700677,0.10006822470925814
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425005700_00327_jpg.rf.a264bc3855c5d4fd318926bb51c19dab.jpg,0.004084394,0.00043468020738311513,0.2217639700915569
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_06_4404374100_01350_jpg.rf.9e1d1e5513003caa4ff960ea2dd68212.jpg,0.005058325,0.000568794298309052,0.21693016227217243
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_08_4406743300_00461_jpg.rf.519f67b1b46527e288ec71230a5945c7.jpg,0.002059654,0.004427612314344742,0.25859370082616806
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_04_425503200_00019_jpg.rf.9e775acc68e9543232b7c84238746d12.jpg,0.0039060775,0.00013910992505922575,0.15860617186341966
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_07_4406645900_00716_jpg.rf.7f47eb4f0e3ce39dc9fd725330e8acca.jpg,0.00040357606,0.0003921384425823887,0.2631159183879693
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_01_425005700_00195_jpg.rf.71eaa3e9f72b11d1668e17c446006f14.jpg,0.0030746164,0.0001324184504856254,0.09190232011724779
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_02_436153600_00705_jpg.rf.52769831dfcaaed7484e9344e1ec0970.jpg,0.0008080366,6.654551350907903e-05,0.10017462164163589
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_05_4406743300_00390_jpg.rf.80880d28e5931b1b1d3fbd91789b94cc.jpg,0.009010025,0.00045944921876639455,0.0863144724915425
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15,img_03_4404580600_00527_jpg.rf.e9c24823c24000c3df5c8d4468fa3960.jpg,0.0006324204,0.0009027877687699135,0.2508937424965321
